x(mm) y(mm) z(mm) px py pz E(MeV)
100.000000 -3.422309 0.733963 -1.000000 0.000000 0.000000 1.000000
100.000000 1.084804 0.535212 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.082431 -1.352658 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.657081 -0.273433 -1.000000 0.000000 0.000000 1.000000
100.000000 1.283190 0.871421 -1.000000 0.000000 0.000000 1.000000
100.000000 0.338965 -0.339088 -1.000000 0.000000 0.000000 1.000000
100.000000 0.969152 0.705318 -1.000000 0.000000 0.000000 1.000000
100.000000 0.032114 -1.984977 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.854310 -1.254028 -1.000000 0.000000 0.000000 1.000000
100.000000 3.044738 2.760012 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.091044 1.355331 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.662410 0.144168 -1.000000 0.000000 0.000000 1.000000
100.000000 0.537714 2.093702 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.461138 3.025314 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.568574 -0.775614 -1.000000 0.000000 0.000000 1.000000
100.000000 0.715011 3.021727 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.497705 0.648894 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.389118 1.758398 -1.000000 0.000000 0.000000 1.000000
100.000000 1.220822 -1.464445 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.242186 0.934182 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.789869 0.832534 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.066420 -1.032550 -1.000000 0.000000 0.000000 1.000000
100.000000 -4.438314 -1.762939 -1.000000 0.000000 0.000000 1.000000
100.000000 0.463299 -0.552330 -1.000000 0.000000 0.000000 1.000000
100.000000 0.340578 2.146026 -1.000000 0.000000 0.000000 1.000000
100.000000 2.930141 0.419528 -1.000000 0.000000 0.000000 1.000000
100.000000 0.872652 0.204998 -1.000000 0.000000 0.000000 1.000000
100.000000 1.144108 -0.895421 -1.000000 0.000000 0.000000 1.000000
100.000000 1.105316 -0.894541 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.576800 -1.459222 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.469580 2.298004 -1.000000 0.000000 0.000000 1.000000
100.000000 1.562841 -3.339644 -1.000000 0.000000 0.000000 1.000000
100.000000 1.579304 -0.989980 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.310081 1.040209 -1.000000 0.000000 0.000000 1.000000
100.000000 1.240696 2.003516 -1.000000 0.000000 0.000000 1.000000
100.000000 0.745612 -0.941389 -1.000000 0.000000 0.000000 1.000000
100.000000 1.242141 0.290153 -1.000000 0.000000 0.000000 1.000000
